[[93, 138, 168], 'Easy']
[[0, 117, 94], 'Normal']
[[0, 115, 207], 'Easy']
[[65, 125, 193], 'Easy']
[[222, 170, 136], 'Auto']
[[181, 114, 129], 'Insane']
[[48, 213, 200], 'Normal']
[[0, 255, 239], 'Easy']
[[160, 214, 180], 'Normal']
[[124, 72, 72], 'MediumDemon']
[[138, 73, 107], 'MediumDemon']
[[102, 2, 60], 'EasyDemon']
[[0, 51, 170], 'Easy']
[[217, 0, 76], 'Demon']
[[136, 120, 195], 'EasyDemon']
[[83, 104, 149], 'Easy']
[[255, 179, 0], 'Auto']
[[60, 208, 112], 'Normal']
[[255, 111, 255], 'Insane']
[[18, 10, 143], 'Easy']
[[65, 102, 245], 'Easy']
[[99, 81, 71], 'EasyDemon']
[[255, 221, 202], 'Unrated']
[[91, 146, 229], 'Easy']
[[183, 135, 39], 'Harder']
[[255, 255, 102], 'Auto']
[[1, 68, 33], 'Normal']
[[123, 17, 19], 'ExtremeDemon']
[[174, 32, 41], 'InsaneDemon']
[[225, 173, 33], 'Auto']
[[0, 79, 152], 'Easy']
[[153, 0, 0], 'ExtremeDemon']
[[255, 204, 0], 'Auto']
[[211, 0, 63], 'Demon']
[[243, 229, 171], 'Hard']
[[197, 179, 88], 'Normal']
[[200, 8, 21], 'InsaneDemon']
[[67, 179, 174], 'Easy']
[[227, 66, 52], 'Demon']
[[217, 96, 59], 'Harder']
[[160, 32, 240], 'EasyDemon']
[[143, 0, 255], 'EasyDemon']
[[50, 74, 178], 'Easy']
[[127, 0, 255], 'EasyDemon']
[[134, 1, 175], 'MediumDemon']
[[238, 130, 238], 'Insane']
[[64, 130, 109], 'Normal']
[[146, 39, 36], 'ExtremeDemon']
[[159, 29, 53], 'ExtremeDemon']
[[218, 29, 129], 'MediumDemon']
[[255, 160, 137], 'Harder']
[[159, 0, 255], 'EasyDemon']
[[0, 66, 66], 'Normal']
[[164, 244, 249], 'Easy']
[[100, 84, 82], 'EasyDemon']
[[245, 222, 179], 'Auto']
[[255, 255, 255], 'Unrated']
[[245, 245, 245], 'Unrated']
[[162, 173, 208], 'Easy']
[[255, 67, 164], 'Insane']
[[252, 108, 133], 'Insane']
[[114, 47, 55], 'EasyDemon']
[[103, 49, 71], 'EasyDemon']
[[201, 160, 220], 'Easy']
[[193, 154, 107], 'Auto']
[[115, 134, 120], 'Normal']
[[15, 77, 146], 'Easy']
[[255, 255, 0], 'Hard']
[[154, 205, 50], 'Normal']
[[239, 204, 0], 'Auto']
[[255, 211, 0], 'Auto']
[[255, 174, 66], 'Harder']
[[255, 239, 0], 'Hard']
[[254, 254, 51], 'Hard']
[[0, 20, 168], 'Easy']
